name,x1,y1,x2,y2
1AB,20,528,115,653
2AB,19,655,114,756
3AB,19,758,114,859
4AB,19,861,114,962
1EF,153,505,248,629
2EF,153,632,248,732
3EF,153,735,248,835
4EF,153,838,248,938
1HJ,282,529,378,651
2HJ,286,657,382,756
3HJ,286,760,382,860
4HJ,286,863,382,963
L11,76,278,148,346
L36,307,1083,384,1146
