name,x1,y1,x2,y2
1AB,23,524,117,643
2AB,23,645,117,747
3AB,23,749,117,850
4AB,23,850,117,950
5AB,23,850,117,950
6AB,23,850,117,950
1EF,152,502,247,622
2EF,152,623,247,723
3EF,152,725,247,826
4EF,152,828,247,930
5EF,152,828,247,930
6EF,152,828,247,930
1HJ,281,524,376,643
2HJ,281,645,376,747
3HJ,281,749,376,850
4HJ,281,850,376,950
5HJ,281,850,376,950
6HJ,281,850,376,950
L11,0,0,0,0
L35,0,0,0,0
L37,0,0,0,0
