name,x1,y1,x2,y2
1,70,302,92,324
2,54,271,76,293
3,36,237,58,259
4,1,167,23,189
5,37,40,59,62
6,324,52,346,74
5A,356,97,378,119
8,373,163,395,185
7,362,208,384,230
10,354,266,376,288
9,239,328,261,350
