name,x1,y1,x2,y2
20,186,10,216,40
19A,59,10,89,40
19B,308,10,338,40
24A,108,186,138,216
24B,259,186,289,216
21A,0,213,30,243
22A,51,213,77,243
22B,319,213,349,243
25A,141,213,171,243
26,186,213,216,243
25B,226,213,256,243
23A,79,213,107,243
23B,290,213,318,243
21B,370,213,400,243
27A,0,613,30,643
28A,51,613,77,643
34,79,613,107,643
30A,108,613,138,643
33,141,613,171,643
32,186,613,216,643
31,226,613,256,643
30B,259,613,289,643
27B,370,613,400,643
29,290,613,318,643
28B,319,613,349,643
