name,x1,y1,x2,y2
1,54,281,76,303
2,40,253,62,275
3,32,229,54,251
4,0,165,22,187
5,24,65,46,87
5A,292,39,314,61
6,350,40,372,62
8,374,199,396,221
9,268,280,290,302
