name,x1,y1,x2,y2
1,61,308,83,330
4A,8,193,30,215
4,1,159,23,181
5,63,28,85,50
5A,345,91,367,113
7,341,276,363,298
9,45,285,67,307
2,27,247,49,269
6,315,68,337,90
10,373,111,395,132
8,362,215,384,237
