name,x1,y1,x2,y2
1,63,320,85,342
2,28,249,50,271
4A,16,193,38,215
9,45,288,67,310
4,1,161,23,183
5,63,28,85,50
5A,347,87,369,109
10,376,112,398,134
8,366,218,388,240
6,318,69,340,91
